Online_Grocery_Site,Product_Catagory,Product_Name,Weight,Unit,DayOfDeal,Date,Original_Price,Discounted_Price,Discount %,Product_Category
KiranaMarket.com,,Everest Chicken Masala,100.0,gm,Tuesday,28 Nov 2023,82.0,78.0,4.878048780487809,Grocery & Gourmet 
KiranaMarket.com,,Brown Rice,1.0,Kg,Tuesday,28 Nov 2023,64.0,199.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,"Daawat Super Basmati, 1kg with",25%,Pc/Box,Tuesday,28 Nov 2023,199.0,170.0,14.572864321608035,Grocery & Gourmet 
KiranaMarket.com,,Daawat Biryani Basmati Rice,1.0,Kg,Tuesday,28 Nov 2023,220.0,185.0,15.909090909090908,Grocery & Gourmet 
KiranaMarket.com,,"Daawat Pulav Rice , 2 Kg",with,Pc/Box,Tuesday,28 Nov 2023,250.0,234.0,6.399999999999995,Grocery & Gourmet 
KiranaMarket.com,,Ganga Godhawari Pure Ghee ,1.0,Litre,Tuesday,28 Nov 2023,600.0,520.0,13.33333333333333,Grocery & Gourmet 
KiranaMarket.com,,Patanjali Madhuram Jaggery Powder,1.0,Kg,Tuesday,28 Nov 2023,65.0,62.0,4.61538461538461,Grocery & Gourmet 
KiranaMarket.com,,Patanjali Iodized Salt,1.0,Kg,Tuesday,28 Nov 2023,20.0,15.0,25.0,Grocery & Gourmet 
KiranaMarket.com,,Lalitha Brown,5.0,Kg,Tuesday,28 Nov 2023,310.0,310.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Lalitha HMT,25.0,Kg,Tuesday,28 Nov 2023,1530.0,1530.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Lalitha,5.0,Kg,Tuesday,28 Nov 2023,320.0,320.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Lalitha,10.0,Kg,Tuesday,28 Nov 2023,620.0,320.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Bell,5.0,Kg,Tuesday,28 Nov 2023,320.0,300.0,6.25,Grocery & Gourmet 
KiranaMarket.com,,Bell,10.0,Kg,Tuesday,28 Nov 2023,630.0,630.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Bell,25.0,Kg,Tuesday,28 Nov 2023,1500.0,120.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Tata Salt Rock Salt,1.0,Kg,Tuesday,28 Nov 2023,120.0,114.0,5.000000000000004,Grocery & Gourmet 
KiranaMarket.com,,Aashirvaad Iodized Crystal Salt,1,Kg,Tuesday,28 Nov 2023,20.0,18.0,9.999999999999998,Grocery & Gourmet 
KiranaMarket.com,,VijayaLakshmi Deer,1.0,Kg,Tuesday,28 Nov 2023,180.0,178.0,1.1111111111111072,Grocery & Gourmet 
KiranaMarket.com,,Pravin mixed,200.0,gm,Tuesday,28 Nov 2023,75.0,73.0,2.6666666666666616,Grocery & Gourmet 
KiranaMarket.com,,MTR Karivepaku,100.0,gm,Tuesday,28 Nov 2023,45.0,43.0,4.444444444444439,Grocery & Gourmet 
KiranaMarket.com,,MTR Kandi,100.0,gm,Tuesday,28 Nov 2023,45.0,43.0,4.444444444444439,Grocery & Gourmet 
KiranaMarket.com,,MTR Idli Karam,20.0,gm,Tuesday,28 Nov 2023,45.0,42.75,5.000000000000004,Grocery & Gourmet 
KiranaMarket.com,,RB Rock,1.0,Kg,Tuesday,28 Nov 2023,90.0,85.0,5.555555555555558,Grocery & Gourmet 
KiranaMarket.com,,Brown & Polson Corn Flour,1.0,Kg,Tuesday,28 Nov 2023,87.0,83.0,4.597701149425292,Grocery & Gourmet 
KiranaMarket.com,,Amul Pure Ghee,5L,Pc/Box,Tuesday,28 Nov 2023,3200.0,3040.0,5.000000000000004,Grocery & Gourmet 
KiranaMarket.com,,Priya Amla Pickle with Garlic,300.0,gm,Tuesday,28 Nov 2023,110.0,105.0,4.545454545454541,Grocery & Gourmet 
KiranaMarket.com,,Priya Garlic Pickle,300.0,gm,Tuesday,28 Nov 2023,110.0,105.0,4.545454545454541,Grocery & Gourmet 
KiranaMarket.com,,Priya Ginger Pickle,300.0,gm,Tuesday,28 Nov 2023,110.0,105.0,4.545454545454541,Grocery & Gourmet 
KiranaMarket.com,,Priya Tomato Pickle with Garlic,300.0,gm,Tuesday,28 Nov 2023,110.0,105.0,4.545454545454541,Grocery & Gourmet 
KiranaMarket.com,,Priya Coriander Pickle without Garlic,300.0,gm,Tuesday,28 Nov 2023,110.0,105.0,4.545454545454541,Grocery & Gourmet 
KiranaMarket.com,,Priya Sweet Ginger Pickle without Garlic,300.0,gm,Tuesday,28 Nov 2023,110.0,105.0,4.545454545454541,Grocery & Gourmet 
KiranaMarket.com,,Priya Red Chilli Pickle with Garlic,300.0,gm,Tuesday,28 Nov 2023,110.0,105.0,4.545454545454541,Grocery & Gourmet 
KiranaMarket.com,,Priya Citron Pickle without Garlic,300.0,gm,Tuesday,28 Nov 2023,110.0,105.0,4.545454545454541,Grocery & Gourmet 
KiranaMarket.com,,Priya Gongura Red Chilli Pickle,300.0,gm,Tuesday,28 Nov 2023,110.0,105.0,4.545454545454541,Grocery & Gourmet 
KiranaMarket.com,,Priya Green Tamarind Pickle without Garlic,300.0,gm,Tuesday,28 Nov 2023,110.0,105.0,4.545454545454541,Grocery & Gourmet 
KiranaMarket.com,,Anjeer / Fig,250.0,gm,Tuesday,28 Nov 2023,280.0,280.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Anjeer / Fig,500.0,gm,Tuesday,28 Nov 2023,560.0,560.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Anjeer / Fig,1.0,Kg,Tuesday,28 Nov 2023,1140.0,1140.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Walnuts / Akrot,100.0,gm,Tuesday,28 Nov 2023,124.0,124.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Walnuts / Akrot,500.0,gm,Tuesday,28 Nov 2023,560.0,560.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Walnuts / Akrot,1.0,Kg,Tuesday,28 Nov 2023,1120.0,1120.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Salted Pista,100.0,gm,Tuesday,28 Nov 2023,108.0,108.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Salted Pista,250.0,gm,Tuesday,28 Nov 2023,270.0,270.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Salted Pista,500.0,gm,Tuesday,28 Nov 2023,540.0,540.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Salted Pista,1.0,Kg,Tuesday,28 Nov 2023,1080.0,1080.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Green Pista,100.0,gm,Tuesday,28 Nov 2023,209.0,209.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Green Pista,250.0,gm,Tuesday,28 Nov 2023,475.0,475.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Green Pista,500.0,gm,Tuesday,28 Nov 2023,950.0,950.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Black Raisins / Black Currant,100.0,gm,Tuesday,28 Nov 2023,40.0,40.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Black Raisins / Black Currant,250.0,gm,Tuesday,28 Nov 2023,100.0,100.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Black Raisins / Black Currant,500.0,gm,Tuesday,28 Nov 2023,200.0,200.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Black Raisins / Black Currant,1.0,Kg,Tuesday,28 Nov 2023,400.0,400.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Dry Dates / Yendi Kharjuram,100.0,gm,Tuesday,28 Nov 2023,34.0,34.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Dry Dates / Yendi Kharjuram,250.0,gm,Tuesday,28 Nov 2023,80.0,80.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Dry Dates / Yendi Kharjuram,500.0,gm,Tuesday,28 Nov 2023,160.0,160.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Cashew Split,100.0,gm,Tuesday,28 Nov 2023,59.0,59.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Cashew Split,250.0,gm,Tuesday,28 Nov 2023,140.0,140.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Cashew Split,500.0,gm,Tuesday,28 Nov 2023,265.0,265.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Cashew Split,1.0,Kg,Tuesday,28 Nov 2023,530.0,530.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Cashew Whole Jumbo,250.0,gm,Tuesday,28 Nov 2023,188.0,188.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Cashew Whole Jumbo,500.0,gm,Tuesday,28 Nov 2023,364.0,364.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Cashew Whole Jumbo,1.0,Kg,Tuesday,28 Nov 2023,720.0,720.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Cashew Whole,1.0,Kg,Tuesday,28 Nov 2023,660.0,660.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Cashew Whole,500.0,gm,Tuesday,28 Nov 2023,330.0,330.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Cashew Whole,250.0,gm,Tuesday,28 Nov 2023,172.0,172.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Almonds / Badam Pappu,500.0,gm,Tuesday,28 Nov 2023,330.0,330.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Almonds / Badam Pappu,250.0,gm,Tuesday,28 Nov 2023,165.0,214.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Almonds / Badam Pappu,100.0,gm,Tuesday,28 Nov 2023,73.0,135.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Organic Tattva Masoor Whole,500.0,gm,Tuesday,28 Nov 2023,135.0,108.0,20.0,Grocery & Gourmet 
KiranaMarket.com,,Organic Tattva Chana Dal,500.0,gm,Tuesday,28 Nov 2023,110.0,90.0,18.181818181818176,Grocery & Gourmet 
KiranaMarket.com,,Organic Tattva Urad Whole White,500.0,gm,Tuesday,28 Nov 2023,165.0,132.0,20.0,Grocery & Gourmet 
KiranaMarket.com,,Organic Tattva Urad Dal White Split,500.0,gm,Tuesday,28 Nov 2023,160.0,128.0,20.0,Grocery & Gourmet 
KiranaMarket.com,,Organic Tattva Jagerry Powder,1.0,Kg,Tuesday,28 Nov 2023,175.0,140.0,20.0,Grocery & Gourmet 
KiranaMarket.com,,Organic Tattva Brown Sugar,500.0,gm,Tuesday,28 Nov 2023,80.0,64.0,20.0,Grocery & Gourmet 
KiranaMarket.com,,Organic Tattva Red Rajma,500.0,gm,Tuesday,28 Nov 2023,185.0,148.0,20.0,Grocery & Gourmet 
KiranaMarket.com,,Organic Tattva Multi Grain Flour,1.0,Kg,Tuesday,28 Nov 2023,95.0,76.0,20.0,Grocery & Gourmet 
KiranaMarket.com,,Organic Tattva Poha,500.0,gm,Tuesday,28 Nov 2023,78.0,62.0,20.51282051282052,Grocery & Gourmet 
KiranaMarket.com,,Organic Tattva Urad Black Whole,500.0,gm,Tuesday,28 Nov 2023,150.0,120.0,20.0,Grocery & Gourmet 
KiranaMarket.com,,Organic Tattva Rajma Chitra,500.0,gm,Tuesday,28 Nov 2023,235.0,188.0,20.0,Grocery & Gourmet 
KiranaMarket.com,,Organic Tattva Moong Whole,500.0,gm,Tuesday,28 Nov 2023,135.0,108.0,20.0,Grocery & Gourmet 
KiranaMarket.com,,Organic Tattva Peanuts,500.0,gm,Tuesday,28 Nov 2023,165.0,132.0,20.0,Grocery & Gourmet 
KiranaMarket.com,,Organic Tattva Cumin Whole,100.0,gm,Tuesday,28 Nov 2023,110.0,85.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Organic Tattva Kalonji,100.0,gm,Tuesday,28 Nov 2023,85.0,70.0,17.647058823529417,Grocery & Gourmet 
KiranaMarket.com,,Organic Tattva Amla Powder,100.0,gm,Tuesday,28 Nov 2023,135.0,108.0,20.0,Grocery & Gourmet 
KiranaMarket.com,,Organic Tattva Triphala Powder,100.0,gm,Tuesday,28 Nov 2023,135.0,108.0,20.0,Grocery & Gourmet 
KiranaMarket.com,,Organic Tattva Groundnut Oil,1.0,Litre,Tuesday,28 Nov 2023,495.0,396.0,20.0,Grocery & Gourmet 
KiranaMarket.com,,Organic Tattva Sesame Oil,1.0,Litre,Tuesday,28 Nov 2023,650.0,520.0,20.0,Grocery & Gourmet 
KiranaMarket.com,,Organic Tattva Mustard Oil,1.0,Litre,Tuesday,28 Nov 2023,400.0,320.0,20.0,Grocery & Gourmet 
KiranaMarket.com,,Organic Tattva Extra Virgin Coconut Oil,250.0,ml,Tuesday,28 Nov 2023,340.0,272.0,20.0,Grocery & Gourmet 
KiranaMarket.com,,Venki's Instant Vitamin Chapati & Puri Mix,1.0,Kg,Tuesday,28 Nov 2023,149.0,120.0,19.463087248322157,Grocery & Gourmet 
KiranaMarket.com,,Venki's Instant Vitamin Smooth Bajji Mix,1Kg,Pc/Box,Tuesday,28 Nov 2023,149.0,120.0,19.463087248322157,Grocery & Gourmet 
KiranaMarket.com,,Venki's Instant Vitamin Wheat Upma Mix,1Kg,Pc/Box,Tuesday,28 Nov 2023,149.0,120.0,19.463087248322157,Grocery & Gourmet 
KiranaMarket.com,,"Lion Qyno Dates, 500g (Buy 1 Get",1,Pc/Box,Tuesday,28 Nov 2023,195.0,180.0,7.692307692307687,Grocery & Gourmet 
KiranaMarket.com,,Yellow Raisins(Kismis),250.0,gm,Tuesday,28 Nov 2023,73.0,73.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Yellow Raisins(Kismis),500.0,gm,Tuesday,28 Nov 2023,143.0,270.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Visakha Dairy Amruth Pure Ghee,500.0,ml,Tuesday,28 Nov 2023,270.0,245.0,9.259259259259256,Grocery & Gourmet 
KiranaMarket.com,,Visakha Dairy Amruth Pure Ghee,1.0,Litre,Tuesday,28 Nov 2023,650.0,618.0,4.923076923076919,Grocery & Gourmet 
KiranaMarket.com,,Garlic,250.0,gm,Tuesday,28 Nov 2023,65.0,65.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Garlic,500.0,gm,Tuesday,28 Nov 2023,128.0,128.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Garlic,1.0,Kg,Tuesday,28 Nov 2023,250.0,250.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Brown Chana Whole,250.0,gm,Tuesday,28 Nov 2023,21.0,21.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Brown Chana Whole,500.0,gm,Tuesday,28 Nov 2023,41.0,41.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Brown Chana Whole,1.0,Kg,Tuesday,28 Nov 2023,80.0,115.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Chana Dal,250.0,gm,Tuesday,28 Nov 2023,22.0,22.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Chana Dal,500.0,gm,Tuesday,28 Nov 2023,42.0,42.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Chana Dal,1.0,Kg,Tuesday,28 Nov 2023,82.0,82.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Fried Chana Dal,250.0,gm,Tuesday,28 Nov 2023,25.0,25.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Fried Chana Dal,500.0,gm,Tuesday,28 Nov 2023,49.0,49.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Fried Chana Dal,1.0,Kg,Tuesday,28 Nov 2023,96.0,96.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Green Moong Whole,250.0,gm,Tuesday,28 Nov 2023,31.0,31.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Green Moong Whole,500.0,gm,Tuesday,28 Nov 2023,60.0,60.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Green Moong Whole,1.0,Kg,Tuesday,28 Nov 2023,116.0,116.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Kabuli Chana,250.0,gm,Tuesday,28 Nov 2023,44.0,44.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Kabuli Chana,500.0,gm,Tuesday,28 Nov 2023,88.0,88.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Kabuli Chana,1.0,Kg,Tuesday,28 Nov 2023,176.0,176.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Masoor Dal,250.0,gm,Tuesday,28 Nov 2023,24.0,24.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Masoor Dal,500.0,gm,Tuesday,28 Nov 2023,47.0,47.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Masoor Dal,1.0,Kg,Tuesday,28 Nov 2023,92.0,92.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Masoor Whole,250.0,gm,Tuesday,28 Nov 2023,32.0,32.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Masoor Whole,500.0,gm,Tuesday,28 Nov 2023,62.0,62.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Masoor Whole,1.0,Kg,Tuesday,28 Nov 2023,120.0,120.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Toor Dal,500.0,gm,Tuesday,28 Nov 2023,86.0,86.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Toor Dal,1.0,Kg,Tuesday,28 Nov 2023,172.0,172.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,White Urad Whole,500.0,gm,Tuesday,28 Nov 2023,65.0,65.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,White Urad Whole,1.0,Kg,Tuesday,28 Nov 2023,130.0,130.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Yellow Moong Dal,250.0,gm,Tuesday,28 Nov 2023,31.0,31.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Yellow Moong Dal,500.0,gm,Tuesday,28 Nov 2023,58.0,58.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Yellow Moong Dal,1.0,Kg,Tuesday,28 Nov 2023,116.0,116.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Green Moong Dal,250.0,gm,Tuesday,28 Nov 2023,32.0,32.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Green Moong Dal,500.0,gm,Tuesday,28 Nov 2023,60.0,60.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Green Moong Dal,1.0,Kg,Tuesday,28 Nov 2023,116.0,116.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,White Urad Dal,500.0,gm,Tuesday,28 Nov 2023,67.0,67.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,White Urad Dal,1.0,Kg,Tuesday,28 Nov 2023,130.0,130.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Cloves,10.0,gm,Tuesday,28 Nov 2023,18.0,18.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Cloves,25.0,gm,Tuesday,28 Nov 2023,36.0,36.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Cloves,50.0,gm,Tuesday,28 Nov 2023,66.0,66.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Japatri,10.0,gm,Tuesday,28 Nov 2023,42.0,42.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Japatri,25.0,gm,Tuesday,28 Nov 2023,84.0,84.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Anas Flower,100.0,gm,Tuesday,28 Nov 2023,154.0,140.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Anas Flower,250.0,gm,Tuesday,28 Nov 2023,364.0,364.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Anas Flower,10.0,gm,Tuesday,28 Nov 2023,21.0,21.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Coriander Seeds,250.0,gm,Tuesday,28 Nov 2023,37.0,37.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Coriander Seeds,500.0,gm,Tuesday,28 Nov 2023,72.0,72.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Coriander Seeds,1.0,Kg,Tuesday,28 Nov 2023,140.0,140.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Cumin Seeds,100.0,gm,Tuesday,28 Nov 2023,76.0,76.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Cumin Seeds,250.0,gm,Tuesday,28 Nov 2023,180.0,180.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Shajeera,100.0,gm,Tuesday,28 Nov 2023,53.0,53.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Shajeera,50.0,gm,Tuesday,28 Nov 2023,29.0,29.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Ajwain,100.0,gm,Tuesday,28 Nov 2023,36.0,36.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Ajwain,250.0,gm,Tuesday,28 Nov 2023,90.0,90.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Ajwain,500.0,gm,Tuesday,28 Nov 2023,180.0,180.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Ajwain,1.0,Kg,Tuesday,28 Nov 2023,360.0,360.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Black Pepper,100.0,gm,Tuesday,28 Nov 2023,82.0,82.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Black Pepper,25.0,gm,Tuesday,28 Nov 2023,24.0,24.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Black Pepper,50.0,gm,Tuesday,28 Nov 2023,47.0,47.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Marati,25.0,gm,Tuesday,28 Nov 2023,15.0,15.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Megatri Seeds,100.0,gm,Tuesday,28 Nov 2023,86.0,86.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Megatri Seeds,250.0,gm,Tuesday,28 Nov 2023,195.0,195.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Methi Seeds,100.0,gm,Tuesday,28 Nov 2023,14.0,14.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Methi Seeds,250.0,gm,Tuesday,28 Nov 2023,32.0,32.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Mustard Seeds Small,100.0,gm,Tuesday,28 Nov 2023,11.0,11.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Mustard Seeds Small,250.0,gm,Tuesday,28 Nov 2023,25.0,25.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Poppy Seeds,100.0,gm,Tuesday,28 Nov 2023,172.0,172.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Poppy Seeds,250.0,gm,Tuesday,28 Nov 2023,406.0,406.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Turmeric Whole,100.0,gm,Tuesday,28 Nov 2023,20.0,20.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Ajinomoto,50.0,gm,Tuesday,28 Nov 2023,18.0,18.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Ajinomoto,100.0,gm,Tuesday,28 Nov 2023,36.0,36.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Bpt Kalyani Steam Rice,1.0,Kg,Tuesday,28 Nov 2023,58.0,58.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Aashirvaad Superior MP Atta,10.0,Kg,Tuesday,28 Nov 2023,510.0,270.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Aashirvaad Superior MP Atta,5.0,Kg,Tuesday,28 Nov 2023,270.0,265.0,1.851851851851849,Grocery & Gourmet 
KiranaMarket.com,,Aashirvaad Superior MP Atta,1.0,Kg,Tuesday,28 Nov 2023,65.0,58.0,10.769230769230765,Grocery & Gourmet 
KiranaMarket.com,,Soya Beans White,250.0,gm,Tuesday,28 Nov 2023,25.0,25.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Soya Beans White,500.0,gm,Tuesday,28 Nov 2023,49.0,49.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Soya Beans White,1.0,Kg,Tuesday,28 Nov 2023,96.0,96.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Freedom Refined Sunflower Oil,1.0,Litre,Tuesday,28 Nov 2023,112.0,345.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Sugar,1.0,Kg,Tuesday,28 Nov 2023,42.0,42.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Jaggery Burupudi,500.0,gm,Tuesday,28 Nov 2023,27.0,27.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Jaggery Burupudi,1.0,Kg,Tuesday,28 Nov 2023,54.0,54.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Jaggery Kohlapuri,1.0,Kg,Tuesday,28 Nov 2023,70.0,70.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Anas Flower,50.0,gm,Tuesday,28 Nov 2023,91.0,91.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Big Sago,200.0,gm,Tuesday,28 Nov 2023,21.0,21.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Big Sago,500.0,gm,Tuesday,28 Nov 2023,49.0,49.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Moti Sago Whole,200.0,gm,Tuesday,28 Nov 2023,21.0,21.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Moti Sago Whole,500.0,gm,Tuesday,28 Nov 2023,49.0,49.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Poha,1.0,Kg,Tuesday,28 Nov 2023,60.0,60.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Poha,500.0,gm,Tuesday,28 Nov 2023,30.0,30.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Black Salt Powder,100.0,gm,Tuesday,28 Nov 2023,8.0,8.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Cooking Rock Salt,1.0,Kg,Tuesday,28 Nov 2023,15.0,15.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Bpt Kalyani Steam Rice,26.0,Kg,Tuesday,28 Nov 2023,1450.0,1450.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Sooji,1.0,Kg,Tuesday,28 Nov 2023,46.0,46.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Dhaniya Powder,100.0,gm,Tuesday,28 Nov 2023,20.0,20.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Turmeric,100.0,gm,Tuesday,28 Nov 2023,20.0,20.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Besan,500.0,gm,Tuesday,28 Nov 2023,44.0,44.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Besan,1.0,Kg,Tuesday,28 Nov 2023,88.0,88.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Marmaralu,250.0,gm,Tuesday,28 Nov 2023,18.0,18.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Green Elaichi,10.0,gm,Tuesday,28 Nov 2023,37.0,37.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Green Elaichi,25.0,gm,Tuesday,28 Nov 2023,84.0,84.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Dalchini,25.0,gm,Tuesday,28 Nov 2023,14.0,14.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Dalchini,50.0,gm,Tuesday,28 Nov 2023,23.0,23.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Biryani Leaves,50.0,gm,Tuesday,28 Nov 2023,20.0,20.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Kalyani Old Rice,1.0,Kg,Tuesday,28 Nov 2023,68.0,68.0,0.0,Grocery & Gourmet 
KiranaMarket.com,,Kalyani Old Rice,26Kg,Pc/Box,Tuesday,28 Nov 2023,1600.0,1600.0,0.0,Grocery & Gourmet 
