Online_Grocery_Site,Product_Catagory,Product_Name,Weight,Unit,DayOfDeal,Date,Original_Price,Discounted_Price,Discount %
bigbasket.com,Beauty and Hygiene,Foaming Face Wash,240,ml,Sunday,03 Dec 2023,595.0,416.0,30.08403361344538
bigbasket.com,Beauty and Hygiene,"Wet Wipes - Citrus, Double Moisturising, Extra Thick, No Paraben",80,Pc/Box,Sunday,03 Dec 2023,595.0,416.0,30.08403361344538
bigbasket.com,Beauty and Hygiene,"Light Moisturiser - With Vitamin E & Glycerine, For Non Oily Fresh Feel",2,Pc/Box,Sunday,03 Dec 2023,595.0,416.0,30.08403361344538
bigbasket.com,Beauty and Hygiene,"Gulabari Premium Rose Water - Daily Glow, All Skin Types, 100% Natural, Paraben Free, Alcohol Free",400,ml,Sunday,03 Dec 2023,595.0,416.0,30.08403361344538
bigbasket.com,Beauty and Hygiene,Bright Beauty Spot-Less Fairness & Germ Removal Face wash,200,gm,Sunday,03 Dec 2023,595.0,416.0,30.08403361344538
bigbasket.com,Beauty and Hygiene,"BB+ Cream - Rich In Vitamin, Instant Spot Coverage, Make-Up Glow",30,gm,Sunday,03 Dec 2023,595.0,416.0,30.08403361344538
bigbasket.com,Beauty and Hygiene,"Intensive Care Cocoa Glow Body Lotion - With Shea Butter, Non-Greasy Formula",400,ml,Sunday,03 Dec 2023,735.0,274.22,62.69115646258503
bigbasket.com,Beauty and Hygiene,"Intensive Care Deep Moisture Body Lotion - Dry Skin, With Pure Oat Extract, Long Lasting Moisturisation",400,ml,Sunday,03 Dec 2023,735.0,274.22,62.69115646258503
bigbasket.com,Beauty and Hygiene,Nail Polish Remover - Classic,2,Pc/Box,Sunday,03 Dec 2023,735.0,274.22,62.69115646258503
bigbasket.com,Beauty and Hygiene,"Body Milk Nourishing Lotion - Very Dry Skin, With Deep Moisture Serum & 2X Almond Oil, 48h Intensive Moisture Care",400,ml,Sunday,03 Dec 2023,735.0,274.22,62.69115646258503
bigbasket.com,Beauty and Hygiene,"Healthy Bright Daily Brightening Even Tone Body Lotion - Radiant Skin + Vaseline Jelly, Vitamin B3, Triple Sunscreens",400,ml,Sunday,03 Dec 2023,735.0,274.22,62.69115646258503
bigbasket.com,Beauty and Hygiene,"Cocoa Nourish Oil In Lotion - Very Dry Skin, With Deep Moisture Serum, Cocoa Butter & Coconut Oil, 48h Deep Moisture Care",400,ml,Sunday,03 Dec 2023,735.0,274.22,62.69115646258503
bigbasket.com,Beauty and Hygiene,"Soft Light Moisturiser - With Vitamin E & Jojoba Oil, For Face, Hand & Body, Instant Hydration, Non-Greasy Cream",300,ml,Sunday,03 Dec 2023,735.0,274.22,62.69115646258503
bigbasket.com,Beauty and Hygiene,"Triple Vitamin Moisturising Lotion - Silky Smooth Skin, Vitamins B3, E & C",275,ml,Sunday,03 Dec 2023,735.0,274.22,62.69115646258503
bigbasket.com,Beauty and Hygiene,"Shea Smooth Body Milk - Dry Skin, With Deep Moisture Serum & Shea Butter, 48h Indulging Deep Moisture Care",400,ml,Sunday,03 Dec 2023,735.0,274.22,62.69115646258503
bigbasket.com,Home and Kitchen,"Microwaveable Plastic Multiutility Bowl - Pink, New Coral, L2272 PK",750,ml,Sunday,03 Dec 2023,129.0,99.0,23.25581395348837
bigbasket.com,Home and Kitchen,"Store Fresh Rectangular Package Container - Plastic, Durable, BPA Free, Voilet",3,Pc/Box,Sunday,03 Dec 2023,129.0,99.0,23.25581395348837
bigbasket.com,Home and Kitchen,"Microwaveable Plastic Multiutility Bowl - Blue, New Coral, L2272 BL",2,Pc/Box,Sunday,03 Dec 2023,129.0,99.0,23.25581395348837
bigbasket.com,Home and Kitchen,"Microwaveable Plastic Multiutility Bowl - Pink, New Coral, L2271 PK",2,Pc/Box,Sunday,03 Dec 2023,129.0,99.0,23.25581395348837
bigbasket.com,Home and Kitchen,"Store Fresh Square Container - Plastic, Durable, BPA Free, Pink",3,Pc/Box,Sunday,03 Dec 2023,129.0,99.0,23.25581395348837
bigbasket.com,Home and Kitchen,"Frost Stainless Steel Bottle With Sipper Cap - Steel Matt Finish, PXP 1004 Dq",1,Litre,Sunday,03 Dec 2023,495.0,199.0,59.79797979797981
bigbasket.com,Home and Kitchen,Frost Stainless Steel Water Bottle With Steel Cap - Steel Matt Finish,1,Litre,Sunday,03 Dec 2023,495.0,199.0,59.79797979797981
bigbasket.com,Home and Kitchen,"Microwaveable Plastic Multiutility Bowl - Pink, New Coral, L2272 PK",4,Pc/Box,Sunday,03 Dec 2023,495.0,199.0,59.79797979797981
bigbasket.com,Home and Kitchen,"Microwaveable Plastic Multiutility Bowl - Blue, New Coral, L2272 BL",4,Pc/Box,Sunday,03 Dec 2023,495.0,199.0,59.79797979797981
bigbasket.com,Home and Kitchen,Aqua Stainless Steel Water Bottle With Steel Cap - Black,1,Litre,Sunday,03 Dec 2023,495.0,199.0,59.79797979797981
